,00Z4T7H5,0CEDT2MH,0L4VG6Y0,0TZEMGUK,1HFA0F1B,2CSEY3AB,2F09GS09,2H8KJ7JD,3B83MFDA,5529D6EH,6279ZPBE,6FBYNNE0,80339F3L,97AGYE17,9DJCXJL0,A18471L1,BKZVDTDV,C17H5BFU,C7VCA8EK,C8FTKB32,CG407648,CMHKE9N0,D68CVPH2,DHGX5A5X,DU3HH465,EKX6W3D5,EYKGGXEH,FGA0JGTR,FGX4H20H,FKGE2J07,GTWBWT59,HEG4PBVC,HVZ0ZDEM,JAP3GWSC,JE4FVM5Y,JGLLEEGL,JHFGKPNB,JLB1J3WF,K5NKPGDJ,KP7GATKL,KW2LMV4H,MLHC5PTG,MPJ57TTW,N68CJ2H9,NA4S4GDF,NKNFDTSG,PRBBH1R8,R99YGDSZ,SYXVAGRH,TLG1DKJZ,TX0K0FXD,U7MKDHU6,UCPKJGCU,V9MLLN9K,VFKYG4AL,W23UJ9ZS,WEFAJMRE,WJ7PC0BD,X40SKNH8,X6CPZR5L,X6ZSDER0,XH2EJ24H,XKLTKGDL,XS7BGFUM,XSWKKPNS,Y1XJUXHB,Y2XHJH8P,Y6WWMKF9,YATT7GHE,YKATWPCW,YXT6VLYK,Z3ZBR8JU,ZBEW0DJY,ZXHFHETZ
G994NU0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAFCEJBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,369,,,,,,,,,,,,,374,,,,,,,,,,,,
GAM1PEWH,,,,,,293,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,
GANF1TC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GARKWGJE,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,263,,,,277,,,,,,,,,,,,,,,,,,,,,,,
GB35VH37,,,,,,,,,,,,,303,306,,270,,,315,,,,,303,,,,,,,,,,,,298,,,,,,,303,,,,,,,,,,,,298,,,,,,,298,,,,,,,,,,,,
GBVB3GEP,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC7UYK9E,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCN0PVYH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCWHLNKL,,,,,,,,,242,,,,,,,,,,319,,,254,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,
GDBCRTCF,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,187,,,,100,,,,,,,,,,,,,,,,,,,
GDCKS48P,,,,,,,,,,,,,,242,,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDG1M2KK,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDJ0LPVY,,,,,,,,,,,,,356,,,,,,,,,307,,318,,,,344,,,,,,,,322,,,,,,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,
GDNB4BBT,,,,,,,,,,,,,,286,,,,,302,,,,,,,,,,,,,257,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
GDNEM2UP,,,,,,307,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,
GED4RS45,,,,,,,,,,,,,,289,,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,289,275,,,,,,261,,,261,,,,280,,,,,,,,,,,,
GEKGBDFM,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,
GFALTLP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFC9EB7J,,,,,,,,,,,,,,356,,,,,361,,361,,,,,,,,,,,,,,,,364,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFEYS20Y,,,,,,,,,,,,,,291,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,314,,,,295,,,,,,,,,,,,,,,,,,,,,,,
GFKE54AC,,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,,,,,,405,,,,,,,,,,
GFNDBMHS,,,,,,,,,,,,,,302,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,356,,,,,,,,,,,
GFUX9B9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,
GG6BLHUF,,,,,,,,,,,,,,,,287,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,299
GGG5F6PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGM3Y47W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGUL3ZGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH7BG9C1,,,,,,,,,,,,,,304,,,,,324,,,,,,,,,,,,,347,,,,323,,,,,,,,,,,347,,,307,,,,,347,,,,,,,,,,,,,,,307,,,,
GHCF7V90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,
GHCH30L6,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJCEBFDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJUKKWCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,
GKEMBNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,235,,,,,,,,,,235,,,,,,237,,,,,158,,,,,,,,
GKH97E8G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,225,,,225,,,,,,,,,,,,,,,,,,,
GLAFR4AA,,,,,,,,,,,,,,310,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280
GLRHCRD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,100,,
GME9C0LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMNNGW2K,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN6WK100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,364
GNA2BJHM,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNCKL4ZF,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,336,,,,,,,,353,,,,,,,,,,,,,,,,,
GNK59LRK,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,330,,,,,,,,,,,,316,,,,,,,,,,,,,,,,
GNLGCCZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,390
GPDXC0VF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPETC5BG,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR9AM76W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304
GSY61JFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294
GWBV7BJG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382
GX72DSGM,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,282
GXCGH69A,,,,,,,,,,,,,,,,,,,339,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GXCTZL0N,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GXPEFXUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,,,,370,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GY00T6G1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,366,,,366,,,,,,,,366,,,,,,,,,,,
GY0VX6M5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,
GYGYZGY2,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,351,,,340,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,
GZCY6EGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302
GZMJ08W9,,,,,,,,,,,306,,,220,,,,,220,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,284,,,,,,
H0FGZ2X5,,,,,,,,,,,437,,,398,,,,,,,,414,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0Y2K5RE,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,321,,,332,,,,,,,,,,,316,,,,314,,,,316,,,,,,,,,,,,,,,,,,,
H1GUZSU2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H350NAX4,,,,,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,315,,,,,,,,,,,,,,,,,,,,,,,294
H3CBFAN8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3LS6FLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,,,,,,
H42B4CTW,,,,,,,,,,,,,,326,,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,315,,,,,,,,,,,,,328,,,,,,,,,,,,
H4AU2R38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,
H4WPHZ0E,,,,,,,,,,,,,,327,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H57TTA0N,,,,,332,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,314,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6LDNGYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,334,,,,,,,,334,,,,,,,,,,,,,,,,,,,
H6PNK0N1,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299
H6THKGC7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,353,,,317,,,,,,,,353,,,,,,,,,,,
H6WN4ZX4,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7BBY1CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7ECYSHE,,,,,,,,,,,,,,328,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7FRKT9K,,,,,,,,,284,,,,,,,,,,,,,275,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7G0KLLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,
H7XVJBR0,,,,,,,,,,,,,,350,,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,304,,,,,,,,,,,,,,,,,,,
H8AAWD5F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,286,,,,,,,,,,,,,,,,,,,
H8G4HKF3,,,,,,,,,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HASUD4CD,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBFGFDGA,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBGFKKSF,,,,,,,,,,,,,,280,,,,,277,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBJKHJGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC74UMJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249
HC8LF6DP,,,,,,,,,,,,,,,,,,,350,,,,,315,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDEVK0YU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,,,,,435,,,,,,,,,,,,,,,
HDKSESFF,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDNERGEM,,,,,,,,,,,,,,,,272,,,304,,,,,297,,,,,,,,,,,,327,,,,,,,,,,,,304,,,,,,,327,,,303,,,,,,,,,,,,,,,,
HDTDJHJT,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HE1BBMDW,,,,,,,,,354,,,,,330,,,,,,,,332,,,,,,367,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HE9ZEPMA,,,,,,,,,322,,,,,345,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEEKPGMG,,,,,,,,,333,,,,,329,,,,,351,,,321,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEMG9UFB,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HENCFPJF,,,,,,,,,,,,,,375,,,,,,,,,,,,,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEPLNHTS,,,,,,,,,,,,,,300,,,,,,,,,248,,,,,,,,,292,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,282,,,,,,,,,,,
HEW7B117,,,,,,,,,,,,,,290,,,,,,,,,,322,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF5DAR6T,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,279,
HFWA0Z5K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280
HFXKWB0Y,,,,,,,,318,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,342,,,,,,,,,,,,,,,,,
HG31J3DN,,,,,,,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,184,,,,,,,,,,,,,,,,,,196,,,,,,,,
HGCJCRMT,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,
HGLHEGEE,,,,,,,,,,,,,,291,,,,,321,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,313,,,,,,,,,,,,
HGLMTJWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHEBZ97G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,,,
HHFPSWM3,,,,,,,,,,332,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHJYZ3TD,,,,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HJULTDLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HJVGVGY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,,163,,
HK4HF4W9,,,,,,,,,,,,,,290,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKBZ0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321
HKCLCMJC,,,,,,,,,,,,,,303,,,,,,,,,313,304,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKHW9XND,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLLEJHKC,,,,,,,,,,,,,,362,,,,,,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,,375,,,,,,,,,345,,,,,,,,,,,,,,,,
HMBCLCCL,,,,,,,,,393,,,,,338,,,,,,,,367,,387,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGCCJ92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,,,336,,,,,,,,336,,,,,,,,,,,
HMMBJBTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNCAA5ZH,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,335,,,,,,,,,,,,,,,,,,,,,,,
HNPBPH21,,,,,,,,,,,,,303,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,
HNPTVYER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRD1CUDJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRTRGBGB,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,233,,,,,,,,,,,,,,,,,,,,,,,
HSZ6NZGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,
HT4DE1BY,,,,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,,,,,,,
HTE1G0TH,,,,,,,,,,,,,,277,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTVD16YU,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUWGCBN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,,,294,,,,,,,,,,,,,,,,,,,,,,,294
HUXA3TH9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,224
HV2U4YT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVC90S5M,,,,,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HW6R9E7X,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HX7LBY53,,,,,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYXTB8GU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0NET80Z,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J43T1N01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291
J5KUKC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5UJ4GM0,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60HFKPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,269,,,,,,,,246,,,,,,,,,,,
J6FAJ9T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,307,,,,,,,,,,305,,,,,,,,,,,,,,,
J7CBCBEL,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J7L7J8N2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J8RYJ2YN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J9CPCGN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,310
J9FBBAMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,,,,,384,,,,,,,,,,,,,,,
J9S17DEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,
JA058XXD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314
JAEMBLCF,,,,357,,,,368,,,,,,,,,,,,,,,,358,,,358,,,,,,,,,,,,,,,,,,,,347,,,,,,,,347,,,,,,,,,,,,,,,,,,,
JAHPNAWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAKV26VJ,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JATN3AAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,
JBBGEBGJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,,,,,,,,342,,,,,,,,,,342,,,,,,,,,,,,,301,,,,,,
JBJFZWEU,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,431,,,,,,,,,,,394,,,,,,,,,,,,,,,,,,,,,,,
JC5EMJ54,,299,,,,,,,,,,,,263,,,,,,,,,260,263,,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,299,,,,260,,,,,,,,,,,,,,,
JCBBC7A4,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339
JCZUJCGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,307
JD0W5Y5V,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,
JD97G3NE,,,,,,,,,,,,328,,333,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,327,,,,,,,,,328,,,,,,,,,,345,,,,,,,,,
